Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result,Label
2025-09-10,01:49:35,1679598,35.21,975.51,-1.38,-5.94,-2937.04,0.089,0.001,0.978,319.08,Normal,0
2025-09-10,00:08:26.824000,910830,32.34,976.14,-1.01,-1.84,-1515.32,0.025,-0.001,0.991,313.67,Normal,0
2025-09-10,01:04:14.969000,1223142,31.75,975.82,-1.58,0.64,-1991.6,-0.022,-0.008,1.001,316.41,Normal,0
2025-09-10,01:21:35.497000,1523442,31.73,975.88,-1.57,0.62,-2505.74,-0.019,-0.004,1.004,315.84,Normal,0
2025-09-10,00:21:06.939000,1799718,32.31,976.07,-0.91,-6.33,-2923.76,0.099,0.003,0.981,314.27,Normal,0
2025-09-10,01:32:18.990000,643563,31.72,975.74,-1.26,-0.52,-1147.82,0.0,0.006,0.995,317.06,Normal,0
2025-09-10,01:49:43.999000,1688607,33.48,975.48,-1.3,-6.45,-2952.74,0.105,-0.004,0.984,319.34,Normal,0
2025-09-10,00:23:55.103000,1967886,32.2,976.0,-1.05,-5.95,-3172.27,0.095,0.003,0.986,314.83,Normal,0
2025-09-10,00:08:26.822000,898818,32.36,976.14,-0.99,-1.83,-1496.21,0.02,0.004,0.995,313.63,Normal,0
2025-09-10,00:16:52.199000,1541460,32.17,976.09,-1.07,-1.82,-2523.48,0.021,0.001,0.995,314.08,Normal,0
2025-09-10,01:29:03.789000,448368,31.83,975.76,-1.19,-0.53,-800.88,-0.002,0.003,0.996,316.92,Normal,0
2025-09-10,01:22:54.438000,78999,31.72,975.83,-1.27,-0.56,-139.32,-0.001,0.003,0.996,316.31,Normal,0
2025-09-10,00:36:43.846000,2736654,32.32,975.97,-1.57,-4.84,-4490.24,0.075,-0.007,0.99,315.15,Normal,0
2025-09-10,01:04:15.050000,1424343,31.72,975.86,-1.59,0.63,-2336.41,-0.017,-0.004,1.004,316.08,Normal,0
2025-09-09,23:57:47.575000,400320,32.67,976.18,-1.02,-0.26,-608.71,-0.005,0.0,0.996,313.29,Normal,0
2025-09-10,00:24:19.123000,1991910,32.32,975.73,-1.49,-11.41,-3201.41,0.172,0.002,0.914,317.17,Normal,0
2025-09-10,01:27:03.677000,328248,32.02,975.74,-1.2,-0.5,-587.52,-0.003,0.001,0.987,317.08,Normal,0
2025-09-10,01:41:37.536000,1202121,31.63,975.55,-1.11,1.83,-2195.59,-0.039,0.003,0.999,318.72,Normal,0
2025-09-09,23:55:32.443000,265185,32.85,976.2,-1.01,-0.26,-396.45,-0.004,0.003,0.999,313.09,Normal,0
2025-09-16,23:47:40.280000,1340274,32.34,975.4,-1.58,-0.3,-2385.1,-0.003,-0.009,0.997,319.99,Normal,0
2025-09-16,23:15:16.301000,12948,31.62,975.38,-1.1,-0.48,-11.88,0.003,0.0,0.995,320.16,Normal,0
2025-09-16,23:32:18.376000,418353,32.12,975.47,-1.16,-0.85,-687.97,0.002,-0.002,0.994,319.38,Normal,0
2025-09-17,00:06:00.328000,2424357,32.36,975.06,-1.26,-3.8,-4342.1,0.058,0.003,0.989,322.9,Normal,0
2025-09-10,01:33:49.079000,733653,31.72,975.69,-1.24,-0.54,-1309.32,0.0,0.001,0.992,317.48,Normal,0
2025-09-10,01:38:19.343000,1003923,31.66,975.62,-1.22,1.89,-1790.76,-0.04,-0.002,0.998,318.16,Normal,0
2025-09-09,23:56:02.473000,295215,32.79,976.19,-1.02,-0.25,-443.42,-0.001,0.0,0.997,313.23,Normal,0
2025-09-09,23:56:11.471000,304224,32.77,976.2,-1.04,-0.27,-457.42,-0.003,0.005,0.996,313.13,Normal,0
2025-09-16,23:32:36.390000,436371,32.1,975.47,-1.15,-0.85,-718.25,0.005,0.001,0.992,319.37,Normal,0
2025-09-10,01:04:15.063000,1457376,31.71,975.85,-1.6,0.61,-2393.0,-0.018,-0.004,0.994,316.12,Normal,0
2025-09-10,00:10:45.327000,1178097,32.28,976.14,-1.03,-1.83,-1939.65,0.023,0.001,0.99,313.65,Normal,0
2025-09-16,23:18:44.525000,115050,30.06,975.48,-1.1,-0.73,-182.62,0.001,0.003,0.991,319.35,Normal,0
2025-09-17,00:06:00.192000,2223156,32.34,975.02,-1.3,-3.79,-4002.26,0.057,-0.003,0.982,323.23,Normal,0
2025-09-17,00:20:27.194000,3307239,31.93,974.97,-1.23,0.16,-5863.6,-0.012,0.0,0.994,323.7,Normal,0
2025-09-16,23:18:47.516000,118053,30.28,975.49,-1.07,-0.67,-187.49,0.003,0.0,0.994,319.19,Normal,0
2025-09-10,01:04:14.722000,736656,31.83,975.92,-1.55,0.6,-1169.58,-0.021,-0.004,0.993,315.78,Normal,0
2025-09-10,00:23:13.061000,1925844,32.21,976.02,-1.07,-5.97,-3101.87,0.092,0.005,0.982,314.67,Normal,0
2025-09-10,00:10:14.810000,1145064,32.26,976.16,-1.03,-1.82,-1887.02,0.021,0.0,0.991,313.44,Normal,0
2025-09-16,23:28:03.132000,163098,31.95,975.51,-1.11,-0.82,-258.84,0.005,-0.002,1.0,319.09,Normal,0
2025-09-16,23:18:08.492000,79014,30.61,975.45,-1.16,-0.74,-123.77,0.005,0.002,0.985,319.58,Normal,0
2025-09-10,01:47:10.848000,1535454,31.49,975.44,-1.34,-6.61,-2686.92,0.105,0.0,0.979,319.69,Normal,0
2025-09-10,01:21:35.519000,1526445,31.73,975.85,-1.55,0.65,-2510.88,-0.017,-0.007,0.996,315.84,Normal,0
2025-09-10,00:26:19.241000,2112030,32.38,976.0,-1.09,-5.39,-3420.79,0.08,-0.002,0.986,314.87,Normal,0
2025-09-10,01:28:30.768000,415335,31.83,975.74,-1.25,-0.49,-742.07,-0.001,0.001,0.995,317.05,Normal,0
2025-09-10,01:21:36.076000,1667586,31.7,975.9,-1.58,0.65,-2754.4,-0.019,-0.006,0.996,315.67,Normal,0
2025-09-10,01:31:39.954000,604524,31.73,975.7,-1.2,-0.53,-1078.05,0.002,0.001,0.991,317.41,Normal,0
2025-09-10,00:24:40.144000,2012931,32.5,975.98,-1.08,-6.27,-3260.11,0.105,0.004,0.984,315.04,Normal,0
2025-09-10,01:23:18.462000,103023,31.71,975.8,-1.31,-0.56,-182.08,0.002,-0.001,0.998,316.53,Normal,0
2025-09-10,01:04:14.881000,1033953,31.8,975.87,-1.51,0.63,-1669.51,-0.017,-0.002,0.999,316.0,Normal,0
2025-09-09,23:56:29.499000,322242,32.72,976.18,-1.07,-0.27,-485.54,-0.005,0.001,0.999,313.28,Normal,0
2025-09-10,00:04:26.966000,799719,32.39,976.15,-0.99,-1.87,-1338.6,0.022,0.003,0.994,313.53,Normal,0
2025-09-17,00:06:00.276000,2313246,32.29,975.04,-1.26,-3.81,-4154.3,0.057,-0.002,0.984,323.13,Normal,0
2025-09-10,00:08:26.931000,952872,32.31,976.1,-0.96,-1.81,-1582.29,0.025,0.003,0.989,313.99,Normal,0
2025-09-16,23:35:12.546000,592527,32.17,975.48,-1.35,1.07,-997.56,-0.027,0.0,0.995,319.34,Normal,0
2025-09-10,00:08:27.008000,967887,32.3,976.12,-1.02,-1.85,-1605.89,0.024,0.006,0.991,313.86,Normal,0
2025-09-16,23:11:38.585000,3924,32.32,975.43,-1.28,-0.53,-4.12,-0.003,-0.002,0.996,319.78,Normal,0
2025-09-10,00:10:42.319000,1175094,32.27,976.13,-1.0,-1.81,-1934.88,0.026,-0.001,0.993,313.7,Normal,0
2025-09-10,00:26:31.253000,2124042,32.27,976.01,-1.1,-5.43,-3440.72,0.085,0.002,0.983,314.75,Normal,0
2025-09-10,00:47:30.191000,508428,31.93,975.95,-1.43,0.63,-791.41,-0.017,-0.003,1.005,315.3,Normal,0
2025-09-10,00:00:50.753000,583503,32.53,976.19,-0.99,-1.84,-996.3,0.02,0.001,0.993,313.19,Normal,0
2025-09-10,00:11:33.380000,1226145,32.24,976.19,-1.07,-1.82,-2016.38,0.022,0.001,0.995,313.22,Normal,0
2025-09-16,23:28:15.143000,175110,31.95,975.47,-1.18,-0.81,-279.12,0.006,0.0,1.0,319.42,Normal,0
2025-09-17,00:19:03.115000,3223155,30.53,975.01,-1.18,0.18,-5722.31,-0.012,0.002,0.998,323.33,Normal,0
2025-09-16,23:31:36.335000,376311,32.05,975.48,-1.11,-0.84,-617.38,0.008,0.003,1.008,319.33,Normal,0
2025-09-10,00:42:35.907000,214134,32.03,975.98,-1.48,-0.82,-299.7,0.004,-0.005,0.994,315.01,Normal,0
2025-09-17,00:14:23.839000,2943876,32.09,975.12,-1.35,-3.58,-5219.88,0.061,-0.003,0.974,322.45,Normal,0
2025-09-10,00:04:20.955000,793713,32.42,976.17,-1.05,-1.86,-1328.99,0.025,0.004,1.003,313.43,Normal,0
2025-09-10,01:28:18.755000,403323,31.84,975.69,-1.3,-0.52,-720.68,-0.003,-0.001,0.991,317.51,Normal,0
2025-09-16,23:40:51.868000,931866,32.23,975.39,-1.26,-1.04,-1681.79,0.009,-0.004,1.0,320.1,Normal,0
2025-09-17,00:06:00.273000,2307240,32.3,975.02,-1.27,-3.79,-4144.18,0.058,0.0,0.989,323.23,Normal,0
2025-09-17,00:06:00.309000,2379312,32.28,975.04,-1.31,-3.8,-4266.01,0.053,-0.003,0.982,323.09,Normal,0
2025-09-10,00:47:24.184000,502422,31.93,975.9,-1.45,0.64,-781.65,-0.02,-0.006,0.996,315.73,Normal,0
2025-09-10,00:08:27.019000,973893,32.29,976.14,-1.02,-1.84,-1615.37,0.023,0.001,0.988,313.63,Normal,0
2025-09-10,01:28:54.788000,439359,31.82,975.7,-1.22,-0.53,-784.83,0.004,0.0,0.995,317.43,Normal,0
2025-09-10,01:34:07.085000,751671,31.7,975.71,-1.25,-0.53,-1341.69,0.0,0.0,0.992,317.3,Normal,0
2025-09-17,00:06:47.399000,2487420,32.3,975.06,-1.25,-3.8,-4448.49,0.057,-0.001,0.988,322.94,Normal,0
2025-09-16,23:48:55.352000,1415349,32.41,975.37,-1.58,-0.47,-2515.65,-0.003,-0.003,0.995,320.27,Normal,0
2025-09-10,01:46:43.831000,1508427,31.53,975.44,-1.36,-6.57,-2639.76,0.099,-0.003,0.983,319.68,Normal,0
2025-09-10,01:04:14.837000,937857,31.81,975.87,-1.49,0.64,-1507.35,-0.018,-0.003,0.996,315.99,Normal,0
2025-09-10,01:21:35.536000,1529448,31.72,975.91,-1.64,0.64,-2516.06,-0.02,-0.007,1.002,315.67,Normal,0
2025-09-10,01:37:39.754000,934854,31.65,975.65,-1.27,-0.56,-1670.24,-0.001,0.001,0.995,317.85,Normal,0
2025-09-10,00:01:56.806000,649569,32.47,976.14,-1.0,-1.86,-1100.47,0.026,0.001,0.992,313.66,Normal,0
2025-09-10,01:30:03.852000,508428,31.78,975.78,-1.27,-0.51,-907.6,-0.001,-0.001,0.997,316.78,Normal,0
2025-09-10,00:42:56.923000,235155,32.04,976.0,-1.48,-0.81,-333.5,0.004,-0.006,0.997,314.86,Normal,0
2025-09-10,01:04:14.954000,1181100,31.74,975.86,-1.6,0.63,-1919.91,-0.021,-0.005,0.997,316.08,Normal,0
2025-09-10,00:44:02.992000,301221,32.0,975.96,-1.52,-0.83,-435.13,0.005,-0.007,0.993,315.19,Normal,0
2025-09-17,00:19:36.148000,3256188,31.11,974.98,-1.12,0.17,-5777.76,-0.012,0.001,0.994,323.64,Normal,0
2025-09-10,00:16:52.164000,1451370,32.21,976.13,-1.05,-1.79,-2378.61,0.022,0.002,0.997,313.75,Normal,0
2025-09-16,23:18:59.542000,130065,30.46,975.46,-1.13,-0.74,-207.02,0.004,0.0,0.993,319.46,Normal,0
2025-09-17,00:20:36.207000,3316248,31.99,974.97,-1.13,0.16,-5878.82,-0.011,-0.001,0.995,323.66,Normal,0
2025-09-10,00:16:52.121000,1376295,32.22,976.14,-1.01,-1.79,-2257.77,0.019,0.006,0.997,313.62,Normal,0
2025-09-16,23:25:53.999000,33969,32.25,975.47,-1.17,-0.78,-42.96,0.007,0.004,0.99,319.43,Normal,0
2025-09-09,23:56:53.514000,346266,32.67,976.16,-1.02,-0.25,-523.3,-0.003,0.003,0.991,313.51,Normal,0
2025-09-16,23:37:27.683000,727662,32.31,975.39,-1.27,-1.04,-1328.41,0.007,-0.001,0.995,320.08,Normal,0
2025-09-10,01:33:10.040000,694614,31.72,975.74,-1.29,-0.56,-1239.46,0.0,-0.002,0.998,317.09,Normal,0
2025-09-09,23:58:56.631000,469389,32.61,976.19,-1.1,-0.26,-718.12,-0.003,0.002,1.0,313.21,Normal,0
2025-09-10,01:50:23.044000,1727646,33.0,975.41,-1.32,-6.45,-3021.37,0.106,0.0,0.982,319.88,Normal,0
2025-09-10,01:46:52.841000,1517436,31.53,975.43,-1.33,-6.58,-2655.48,0.106,0.0,0.978,319.79,Normal,0
2025-09-10,01:29:45.843000,490410,31.78,975.75,-1.24,-0.52,-875.59,-0.001,0.0,0.995,317.0,Normal,0
2025-09-10,01:36:25.227000,889809,31.68,975.62,-1.24,-0.53,-1589.78,0.002,0.002,0.994,318.08,Normal,0
2025-09-10,00:16:52.019000,1331250,32.21,976.13,-0.99,-1.8,-2185.46,0.022,0.001,0.992,313.72,Normal,0
2025-09-10,00:36:52.862000,2745663,32.33,975.95,-1.59,-4.85,-4506.0,0.074,-0.006,0.986,315.32,Normal,0
2025-09-10,01:04:14.958000,1190109,31.75,975.86,-1.57,0.64,-1935.23,-0.018,-0.004,0.998,316.02,Normal,0
2025-09-10,01:38:37.359000,1021941,31.7,975.65,-1.17,1.9,-1822.28,-0.04,0.003,0.998,317.85,Normal,0
2025-09-10,00:22:31.013000,1883802,32.34,976.03,-1.06,-5.91,-3031.72,0.095,0.0,0.987,314.56,Normal,0
2025-09-10,01:32:27.989000,652572,31.72,975.71,-1.21,-0.54,-1163.94,0.001,0.001,1.001,317.32,Normal,0
2025-09-10,01:49:31.997000,1676595,35.07,975.49,-1.35,-5.52,-2931.13,0.093,-0.001,0.969,319.27,Normal,0
2025-09-10,01:04:14.994000,1286205,31.73,975.8,-1.59,0.63,-2099.45,-0.02,-0.004,1.003,316.56,Normal,0
2025-09-17,00:13:38.409000,2832765,31.94,975.11,-1.32,-3.75,-5031.57,0.054,-0.001,0.985,322.39,Normal,0
2025-09-17,00:01:08.063000,2148081,32.44,975.05,-1.26,-3.79,-3875.2,0.058,-0.006,0.986,323.04,Normal,0
2025-09-10,00:16:52.113000,1367286,32.22,976.16,-1.02,-1.77,-2243.23,0.021,-0.001,0.99,313.51,Normal,0
2025-09-16,23:59:34.971000,2054988,32.43,975.06,-1.33,-3.81,-3718.08,0.056,-0.003,0.991,322.94,Normal,0
2025-09-10,01:22:00.386000,24945,31.64,975.82,-1.28,-0.56,-42.22,-0.001,0.004,0.994,316.41,Normal,0
2025-09-10,01:04:15.065000,1466385,31.72,975.84,-1.6,0.62,-2408.33,-0.021,-0.002,0.995,316.22,Normal,0
2025-09-10,00:16:51.900000,1310229,32.23,976.18,-1.01,-1.78,-2151.69,0.021,0.003,0.993,313.28,Normal,0
2025-09-17,00:07:11.413000,2511444,32.3,975.1,-1.26,-3.79,-4489.04,0.054,-0.003,0.985,322.61,Normal,0
2025-09-10,01:44:10.683000,1355274,31.54,975.49,-1.16,1.84,-2457.41,-0.04,0.0,0.992,319.25,Normal,0
2025-09-10,00:40:53.805000,112032,32.09,975.98,-1.47,-0.81,-135.2,0.006,-0.008,1.003,315.05,Normal,0
2025-09-10,01:21:35.768000,1577496,31.7,975.86,-1.64,0.62,-2598.9,-0.02,-0.005,0.995,316.04,Normal,0
2025-09-10,01:04:14.737000,760680,31.83,975.92,-1.52,0.64,-1209.81,-0.022,-0.006,0.999,315.54,Normal,0
2025-09-10,00:27:22.303000,2175093,32.24,975.98,-0.85,-5.62,-3568.32,0.089,0.005,0.983,314.99,Normal,0
2025-09-17,00:10:32.617000,2712645,30.5,975.25,-1.28,-3.71,-4828.52,0.054,-0.004,0.985,321.3,Normal,0
2025-09-10,01:30:11.593000,514434,31.78,975.75,-1.23,-0.55,-918.22,0.002,0.002,0.991,316.97,Normal,0
2025-09-10,00:39:05.697000,3924,32.16,975.98,-1.12,-0.49,-3.51,-0.001,0.0,0.994,315.01,Normal,0
2025-09-16,23:54:34.684000,1754688,32.36,975.12,-1.34,-4.14,-3433.87,0.062,-0.004,0.984,322.42,Normal,0
2025-09-16,23:19:02.542000,133068,30.49,975.47,-1.15,-0.74,-211.88,0.001,0.0,0.993,319.42,Normal,0
2025-09-10,00:08:27.046000,991911,32.27,976.15,-1.04,-1.85,-1643.68,0.023,0.001,0.998,313.6,Normal,0
2025-09-10,01:28:33.764000,418338,31.82,975.73,-1.22,-0.49,-747.41,-0.003,0.001,1.001,317.16,Normal,0
2025-09-10,01:04:14.727000,742662,31.83,975.9,-1.5,0.61,-1179.7,-0.021,-0.005,0.993,315.75,Normal,0
2025-09-10,00:26:55.278000,2148066,32.23,976.0,-1.13,-5.45,-3480.57,0.087,0.0,0.984,314.89,Normal,0
2025-09-10,01:04:14.702000,709629,31.83,975.91,-1.53,0.63,-1124.5,-0.022,-0.001,0.991,315.66,Normal,0
2025-09-09,23:55:08.421000,241161,32.93,976.19,-1.07,-0.25,-359.0,-0.007,0.001,0.997,313.22,Normal,0
2025-09-10,00:08:27.039000,985905,32.28,976.14,-0.96,-1.83,-1634.24,0.024,0.001,0.992,313.66,Normal,0
2025-09-10,00:22:25.015000,1877796,32.38,976.03,-1.03,-5.81,-3021.61,0.09,0.0,0.986,314.62,Normal,0
2025-09-16,23:57:24.694000,1850784,32.31,975.1,-1.37,-4.18,-3593.31,0.062,-0.006,0.986,322.62,Normal,0
2025-09-10,01:26:54.675000,319239,32.05,975.75,-1.16,-0.52,-571.73,0.0,0.004,0.996,316.98,Normal,0
2025-09-10,00:43:44.973000,283203,32.0,975.96,-1.53,-0.81,-410.81,0.01,-0.003,0.991,315.21,Normal,0
2025-09-10,01:04:14.809000,877797,31.83,975.91,-1.49,0.64,-1406.43,-0.019,-0.001,0.994,315.66,Normal,0
2025-09-16,23:41:18.906000,958893,32.21,975.37,-1.31,-1.05,-1728.31,0.008,-0.004,0.992,320.25,Normal,0
2025-09-16,23:28:51.180000,211146,31.96,975.46,-1.09,-0.83,-340.03,0.005,0.002,0.988,319.47,Normal,0
2025-09-17,00:06:11.359000,2451384,32.39,975.07,-1.25,-3.81,-4387.66,0.058,-0.002,0.988,322.8,Normal,0
2025-09-10,01:24:03.506000,148068,32.91,975.85,-1.28,-0.47,-262.01,-0.007,-0.002,1.015,316.14,Normal,0
2025-09-16,23:26:57.063000,97032,31.92,975.49,-1.16,-0.83,-148.16,0.006,0.002,0.992,319.21,Normal,0
2025-09-10,01:46:19.811000,1484403,31.51,975.43,-1.33,-6.58,-2597.95,0.101,0.0,0.978,319.75,Normal,0
2025-09-16,23:57:24.730000,1910844,32.3,975.08,-1.3,-4.14,-3692.56,0.063,-0.001,0.983,322.73,Normal,0
2025-09-10,01:24:15.516000,160080,33.53,975.85,-1.28,-0.49,-283.87,0.002,0.001,0.987,316.16,Normal,0
2025-09-10,01:27:21.693000,346266,31.96,975.74,-1.24,-0.51,-619.53,-0.004,0.001,0.99,317.11,Normal,0
2025-09-17,00:00:08.009000,2088021,32.47,975.04,-1.24,-3.8,-3773.83,0.058,-0.002,0.989,323.1,Normal,0
2025-09-10,01:41:04.505000,1169088,31.64,975.56,-1.13,1.84,-2139.1,-0.04,0.0,0.998,318.62,Normal,0
2025-09-10,01:38:58.380000,1042962,31.67,975.6,-1.23,1.91,-1859.1,-0.046,0.004,1.001,318.29,Normal,0
2025-09-16,23:55:28.738000,1808742,32.3,975.13,-1.33,-4.16,-3523.9,0.06,0.002,0.983,322.33,Normal,0
2025-09-10,01:04:14.741000,766686,31.82,975.93,-1.52,0.61,-1219.95,-0.02,-0.005,0.996,315.49,Normal,0
2025-09-10,01:25:54.617000,259179,32.88,975.78,-1.23,-0.49,-464.66,0.0,-0.001,0.997,316.77,Normal,0
2025-09-10,00:08:57.222000,1069989,32.25,976.16,-1.04,-1.81,-1767.27,0.021,0.002,0.988,313.49,Normal,0
2025-09-16,23:15:49.331000,45981,31.08,975.46,-1.15,-0.54,-65.69,-0.001,0.004,1.003,319.46,Normal,0
2025-09-10,00:28:25.363000,2238156,32.14,975.96,-1.05,-5.43,-3633.18,0.088,0.001,0.983,315.19,Normal,0
2025-09-10,01:04:14.911000,1085004,31.75,975.84,-1.53,0.6,-1756.37,-0.018,-0.006,0.988,316.23,Normal,0
2025-09-10,00:29:16.413000,2289207,33.48,976.04,-1.72,-4.55,-3718.74,0.07,-0.01,1.005,314.5,Normal,0
2025-09-17,00:19:42.149000,3262194,31.15,974.95,-1.15,0.14,-5787.81,-0.008,-0.002,0.999,323.83,Normal,0
2025-09-10,00:22:52.041000,1904823,32.22,976.01,-1.04,-5.96,-3066.83,0.093,0.004,0.982,314.75,Normal,0
2025-09-10,00:37:25.887000,2778696,32.3,975.89,-1.6,-4.83,-4564.18,0.072,-0.007,0.983,315.8,Normal,0
2025-09-17,00:01:35.092000,2175108,32.43,975.04,-1.31,-3.81,-3921.14,0.054,-0.005,0.989,323.06,Normal,0
2025-09-16,23:16:19.362000,76011,31.26,975.43,-1.2,-0.61,-37.25,-0.004,-0.002,0.992,319.73,Normal,0
2025-09-10,00:43:47.963000,286206,32.01,975.96,-1.46,-0.8,-415.61,0.005,-0.005,0.996,315.19,Normal,0
2025-09-10,00:08:26.812000,871791,32.37,976.13,-1.0,-1.84,-1453.12,0.024,0.0,0.995,313.73,Normal,0
2025-09-16,23:27:30.096000,130065,31.94,975.47,-1.14,-0.8,-203.58,0.003,0.005,0.998,319.37,Normal,0
2025-09-10,00:16:52.174000,1475394,32.19,976.17,-1.03,-1.81,-2417.36,0.021,-0.002,0.99,313.39,Normal,0
2025-09-10,00:29:52.438000,2325243,32.71,975.99,-1.4,-5.28,-3778.3,0.085,-0.003,0.985,314.96,Normal,0
2025-09-10,01:21:35.689000,1544463,31.71,975.87,-1.64,0.62,-2541.96,-0.017,-0.006,1.003,315.94,Normal,0
2025-09-16,23:15:13.296000,9945,31.63,975.42,-1.13,-0.48,-6.97,-0.002,0.0,0.998,319.79,Normal,0
2025-09-10,01:50:32.057000,1736655,32.5,975.43,-1.35,-6.43,-3037.09,0.099,0.002,0.979,319.71,Normal,0
2025-09-16,23:54:13.656000,1733667,32.36,975.1,-1.32,-4.15,-3398.69,0.062,-0.004,0.983,322.62,Normal,0
2025-09-10,00:31:37.549000,2430348,32.13,975.94,-1.38,-5.29,-3960.5,0.082,-0.006,0.985,315.34,Normal,0
2025-09-17,00:10:38.618000,2718651,30.6,975.27,-1.25,-3.73,-4838.7,0.059,-0.001,0.985,321.1,Normal,0
2025-09-16,23:54:01.641000,1721655,32.38,975.11,-1.38,-4.17,-3378.53,0.061,-0.003,0.985,322.5,Normal,0
2025-09-10,01:37:55.314000,979899,31.66,975.65,-1.16,1.91,-1748.63,-0.039,0.001,1.001,317.87,Normal,0
2025-09-10,00:32:43.615000,2496414,32.12,975.96,-1.4,-5.27,-4075.35,0.081,0.0,0.986,315.21,Normal,0
2025-09-10,01:28:12.752000,397317,31.84,975.71,-1.32,-0.51,-710.0,0.001,-0.001,0.998,317.3,Normal,0
2025-09-16,23:28:18.147000,178113,31.96,975.45,-1.16,-0.83,-284.2,0.005,0.0,1.003,319.54,Normal,0
2025-09-16,23:39:18.791000,838773,32.24,975.36,-1.22,-1.04,-1520.89,0.013,0.0,0.996,320.34,Normal,0
2025-09-10,01:34:16.097000,760680,31.71,975.72,-1.32,-0.53,-1357.91,0.001,0.0,0.995,317.24,Normal,0
2025-09-16,23:53:46.632000,1706640,32.34,975.15,-1.34,-4.17,-3353.46,0.066,-0.001,0.981,322.14,Normal,0
2025-09-10,00:19:39.841000,1712631,32.48,976.05,-0.92,-6.31,-2783.44,0.103,0.005,0.986,314.43,Normal,0
2025-09-10,01:04:14.850000,964884,31.8,975.86,-1.5,0.6,-1552.77,-0.022,-0.003,1.001,316.04,Normal,0
2025-09-10,00:11:45.387000,1238157,32.23,976.14,-1.09,-1.8,-2035.69,0.022,0.005,0.99,313.68,Normal,0
2025-09-10,01:24:06.511000,151071,33.31,975.85,-1.31,-0.04,-267.74,-0.007,-0.004,0.997,316.16,Normal,0
2025-09-10,01:04:14.935000,1145064,31.77,975.87,-1.51,0.62,-1858.38,-0.018,-0.007,0.998,315.95,Normal,0
2025-09-10,01:44:52.720000,1397316,31.51,975.43,-1.14,1.81,-2528.8,-0.045,-0.002,0.997,319.73,Normal,0
2025-09-10,00:04:14.941000,787707,32.42,976.14,-0.98,-1.86,-1319.37,0.02,0.0,0.989,313.67,Normal,0
2025-09-10,00:08:42.209000,1054974,32.26,976.17,-1.0,-1.82,-1743.33,0.021,0.005,0.999,313.38,Normal,0
2025-09-10,00:32:16.584000,2469387,32.1,975.96,-1.42,-5.29,-4028.35,0.087,-0.004,0.99,315.15,Normal,0
2025-09-10,00:45:00.047000,358278,31.98,975.95,-1.56,-0.83,-528.23,0.008,-0.004,0.993,315.25,Normal,0
2025-09-10,00:32:04.583000,2457375,32.13,975.97,-1.36,-5.29,-4007.44,0.081,-0.001,0.983,315.14,Normal,0
2025-09-17,00:13:38.376000,2817750,31.86,975.14,-1.26,-3.72,-5006.14,0.057,-0.003,0.984,322.28,Normal,0
2025-09-10,00:16:52.151000,1421340,32.21,976.16,-1.04,-1.8,-2330.2,0.02,0.004,0.99,313.49,Normal,0
2025-09-10,00:43:50.977000,289209,32.02,975.96,-1.44,-0.79,-420.4,0.007,-0.008,0.997,315.22,Normal,0
2025-09-10,01:04:19.164000,1517436,31.73,975.87,-1.63,0.65,-2495.4,-0.019,-0.011,0.987,315.98,Normal,0
2025-09-16,23:47:07.235000,1307241,32.37,975.41,-1.54,-0.32,-2326.85,-0.003,-0.003,0.992,319.96,Normal,0
2025-09-10,00:37:43.909000,2796714,32.3,975.97,-1.6,-4.83,-4596.08,0.071,-0.011,0.99,315.12,Normal,0
2025-09-10,01:04:15.037000,1394313,31.74,975.84,-1.59,0.62,-2284.94,-0.021,-0.003,0.993,316.25,Normal,0
2025-09-16,23:19:56.594000,187122,30.38,975.5,-1.12,-0.74,-299.46,0.005,-0.002,0.992,319.13,Normal,0
2025-09-17,00:13:38.433000,2856789,32.07,975.1,-1.27,-3.73,-5072.16,0.052,0.0,0.987,322.58,Normal,0
2025-09-10,00:31:55.572000,2448366,32.16,975.96,-1.39,-5.26,-3991.78,0.084,-0.001,0.98,315.24,Normal,0
2025-09-10,00:44:21.009000,319239,31.99,975.96,-1.55,-0.82,-464.39,0.007,-0.006,0.997,315.22,Normal,0
2025-09-10,00:03:02.884000,715635,32.46,976.16,-1.06,-1.88,-1204.6,0.025,0.0,0.994,313.44,Normal,0
2025-09-10,00:16:52.193000,1523442,32.17,976.13,-1.05,-1.8,-2494.41,0.024,-0.002,0.996,313.76,Normal,0
2025-09-16,23:41:51.940000,991926,32.22,975.38,-1.27,-1.04,-1785.29,0.008,-0.002,0.994,320.15,Normal,0
2025-09-09,23:59:35.677000,508428,32.56,976.2,-1.07,-0.25,-780.82,-0.007,0.005,0.995,313.16,Normal,0
2025-09-16,23:38:54.753000,814749,32.22,975.41,-1.3,-1.03,-1479.5,0.009,-0.001,0.991,319.91,Normal,0
2025-09-10,00:08:26.827000,925845,32.33,976.13,-1.06,-1.83,-1539.42,0.023,-0.002,0.996,313.76,Normal,0
2025-09-10,00:09:24.255000,1097016,32.27,976.14,-1.04,-1.86,-1810.26,0.024,0.004,0.992,313.68,Normal,0
2025-09-10,00:35:33.107000,2652570,32.28,975.94,-1.48,-2.78,-4340.87,0.043,-0.005,0.995,315.34,Normal,0
